"","ENSG00000007402","ENSG00000078399","ENSG00000080293","ENSG00000087086","ENSG00000089225","ENSG00000092054","ENSG00000096088","ENSG00000100433","ENSG00000110786","ENSG00000112175","ENSG00000112494","ENSG00000113296","ENSG00000116745","ENSG00000118526","ENSG00000121075","ENSG00000122852","ENSG00000123243","ENSG00000125414","ENSG00000125798","ENSG00000126233","ENSG00000127080","ENSG00000127241","ENSG00000131400","ENSG00000136352","ENSG00000136546","ENSG00000137675","ENSG00000137804","ENSG00000138944","ENSG00000139988","ENSG00000140465","ENSG00000141161","ENSG00000142661","ENSG00000143631","ENSG00000146839","ENSG00000152582","ENSG00000159708","ENSG00000159871","ENSG00000162892","ENSG00000163075","ENSG00000163380","ENSG00000163394","ENSG00000163463","ENSG00000164265","ENSG00000165762","ENSG00000166317","ENSG00000166448","ENSG00000166589","ENSG00000167107","ENSG00000168079","ENSG00000168484","ENSG00000168530","ENSG00000168878","ENSG00000169035","ENSG00000170423","ENSG00000171403","ENSG00000171557","ENSG00000171885","ENSG00000171954","ENSG00000178175","ENSG00000179240","ENSG00000179477","ENSG00000180209","ENSG00000180660","ENSG00000183607","ENSG00000184937","ENSG00000185303","ENSG00000185739","ENSG00000196581","ENSG00000197901","ENSG00000198203","ENSG00000204361","ENSG00000214140","ENSG00000224127","ENSG00000224149","ENSG00000229415","ENSG00000229526","ENSG00000233101","ENSG00000248801","ENSG00000255399","ENSG00000261213","ENSG00000275896","ENSG00000283175","ENSG00000283907","cg00327072","cg00348900","cg00646731","cg02004641","cg02021485","cg02102533","cg02105519","cg02248486","cg02422694","cg02916332","cg03124636","cg04460185","cg04499325","cg04697946","cg04863892","cg05050858","cg05453337","cg05471296","cg05487507","cg05740106","cg05743885","cg05996795","cg06055873","cg06103624","cg06651376","cg07302069","cg07438617","cg07858113","cg08398691","cg08705647","cg08940169","cg09017619","cg09197492","cg09646197","cg09825979","cg10089145","cg10303978","cg10474350","cg10996039","cg11423130","cg11724970","cg11849086","cg12196573","cg12232308","cg12444736","cg13337949","cg13717446","cg13789775","cg13858136","cg14359292","cg14400030","cg14809191","cg15241499","cg15320272","cg15565065","cg15797110","cg16082877","cg16326123","cg16561266","cg16617518","cg16872560","cg17147526","cg17470674","cg17496661","cg17504135","cg18103150","cg18261462","cg19153763","cg19177125","cg19585103","cg19759481","cg19800670","cg20293594","cg20293609","cg20591728","cg20747380","cg20749769","cg20780811","cg21299458","cg22623133","cg23173688","cg23194776","cg23432345","cg23440816","cg23452969","cg24033224","cg24121069","cg24439713","cg24704287","cg25228995","cg25408237","cg25637829","cg25828346","cg26292895","cg27318546","cg27391627","cg27508551","cancersite"
"TCGA-52-7811-01A",941,16,598,359652,826,7,2267,8,3,318,0,68,3,170,552,68129,404,0,244,122,810,140,12330,1053,442,0,8,298,156,7,25,16,69,3,106,40,95,30,474,33,0,125,9318,0,7,185,80,903,39,16386,0,234615,3538,381,109,3234,4893,49,244,55,349,13,4,210,366,98739,41,38,0,342,0,37,0,0,435,11,39,364,294,0,4856,1,108,0.980308447925855,0.533449204225568,0.738655359469819,0.0362573918703212,0.733805227211708,0.794955069274672,0.0286081735531449,0.376205061823191,0.158746577889518,0.43225900623821,0.0862420607827229,0.040781836952042,0.0803377913819965,0.601975324871204,0.418063457181304,0.777974916834269,0.833636088661161,0.0570715192192979,0.628252797294195,0.986884326440172,0.0434192677969021,0.206483451822041,0.543836965554129,0.808674987447839,0.904946164899067,0.0253857770034741,0.346753239101371,0.0377868943472755,0.467765782615674,0.783470964792187,0.82824674798832,0.0288310605494984,0.794336814516322,0.967425792018675,0.63618854464481,0.19140886607347,0.909509006935672,0.0268021023009662,0.663308480213555,0.799983133831191,0.482388011669358,0.0281885206381017,0.100121981206527,0.0560293925056946,0.453485609919685,0.10714849635171,0.0262259054851214,0.267614303508485,0.705655845243904,0.167062970567095,0.804622154229225,0.107889424863707,0.0883629454239947,0.790830829870369,0.257052669636407,0.0872351989962653,0.0846350369855912,0.987515769981369,0.016012096569387,0.158555939501569,0.0792576133475303,0.834762634003164,0.881953765216538,0.966555627671485,0.861776200006686,0.861554429118088,0.20350656619619,0.116820384214322,0.684210167482555,0.210240706077269,0.36880253140729,0.737194646118705,0.0444544220890633,0.900341215315957,0.933792179016785,0.544924321206482,0.114277992880008,0.241088374816072,0.339268646472511,0.0187120281464624,0.585524418770767,0.903331550270037,0.0290958427237487,0.72719804284397,0.308334412276286,0.748838691094249,0.979301300237821,0.764835535238664,0.249672916030466,0.757275564859586,0.666823908590734,0.334912206833531,0.93091949168269,0.798724411718979,0.048774820745241,0.753741504151714,0.0767539875034264,"lung"
"TCGA-77-7138-01A",111,15,42,55639,190,1,45,252,1,55,4,19,1,15,88,3032,40,1,155,37,861,24,397,54,29,0,2,832,105,8,3,927,145,6,365,12,2794,86,34,15,0,119,2028,0,7,9,2,866,8,2251,0,19663,5495,348,80,13,251,12,30,247,271,10,0,1,16,4116,3,8,1,22,0,29,0,0,24,138,30,20,81,0,72,1,219,0.98655997235298,0.540395945172637,0.818900133444417,0.0279249987619925,0.821571777499623,0.592892096124988,0.0265945893320836,0.203587287536424,0.133274521292827,0.334659394547739,0.0371890560407324,0.035033287110789,0.171114088269388,0.738316506105664,0.396232797858624,0.796788906793386,0.979246936735755,0.558831644732785,0.699998216909832,0.982491200995127,0.465844383315092,0.164557391712776,0.471485523206112,0.934519155386931,0.971279834788249,0.660478563985173,0.0199938651163303,0.0243604314973793,0.900398949851041,0.929715969330548,0.892129174268128,0.398747565477274,0.906631081745596,0.959881402845785,0.622937041636617,0.177500473237169,0.948226559954179,0.164849977358837,0.784542140930894,0.945768978805842,0.37173462010396,0.0205900496049519,0.46473266229377,0.0435575012027282,0.720419732142425,0.0920796910602767,0.0210239066692609,0.182242057184133,0.777207847815244,0.511804906451807,0.792078279384446,0.08011658537529,0.126098583247648,0.890509074628534,0.0144044532612689,0.388501927367976,0.0607910224339617,0.988436224779189,0.0104951428170931,0.132552155774717,0.0619286625139228,0.910290695041997,0.824190185701973,0.971150293498602,0.94049868465451,0.868126425536751,0.0886117933369616,0.33693767868469,0.875992095269682,0.0798999374660106,0.27479405908764,0.858903711916714,0.540528885685169,0.982368537187137,0.982669444354856,0.621262610155936,0.104039567024249,0.154292713674514,0.320656795889477,0.322467663083663,0.555011469159859,0.916074405550252,0.461206632746322,0.9557567828941,0.149012356701627,0.89875254867664,0.982047933980834,0.76299952084806,0.130914465956564,0.931868850887826,0.876246011109536,0.0898252455741878,0.955145957130096,0.8778353437395,0.0511232787944511,0.944640133063197,0.50674554500933,"lung"
"TCGA-77-8009-01A",408,28,8,824562,110,2,13,4,2,1,79,32,61,15,566,124,122,0,8,0,543,116,45,53,21,13,23,100,3,2,0,49,889,67,547,23,393,63,7,4,0,223,11,0,3,107,37,1237,52,138,0,240,335,8,44,1,14,14,28,2321,62,9,0,3,193,159,9,4,0,16,0,30,0,0,0,35,19,16,95,0,0,10,323,0.978781079549065,0.862906215639919,0.840342492058525,0.0268404999133859,0.919725882843873,0.969528365221029,0.0161260474408503,0.325769947944306,0.689160077425796,0.455201007660499,0.0552701634590686,0.0599930779291862,0.0578112711428399,0.859060810386882,0.455703236763829,0.845059341055767,0.985668404141342,0.457463433948937,0.80575465704861,0.961221046744872,0.446545511873205,0.146854768908557,0.806453728968748,0.988197300816501,0.971707181451311,0.604046444116134,0.824832441430561,0.0251364644518564,0.912850995033202,0.953977407209991,0.908871337271221,0.490360117631105,0.916062057861143,0.979168056785279,0.895344487105585,0.0502707784375615,0.967793925106355,0.477950659915276,0.87189401982186,0.963415875052441,0.50951202964263,0.0815974533603546,0.45143144990199,0.0566678524362656,0.852897037831858,0.0688256222834448,0.0252910721140758,0.776249714241166,0.821910593684169,0.127787895484447,0.865033966441081,0.087479016346328,0.0697446911722176,0.9219550638364,0.702802519927482,0.462546826816809,0.737985620457424,0.980844918259582,0.026192148138344,0.1159348036472,0.0498028858949938,0.899852490398456,0.955612026348163,0.964878360069226,0.941719103018622,0.947900450856045,0.421254955353915,0.383357033766262,0.908230073062747,0.478697924871182,0.322856342990808,0.928249046728362,0.476557704860707,0.919848182324289,0.98006224913542,0.817557358744458,0.0215035868138149,0.486935778738644,0.707328940001012,0.383542255760951,0.843748130818846,0.981007221248165,0.390733234941518,0.974415724485233,0.737025330257747,0.956725010751893,0.968881403115949,0.947462371891592,0.043130618770985,0.971708390736166,0.95704679184837,0.612692915603703,0.955217003610636,0.946685292300114,0.0546873491662054,0.981278177250988,0.443099895350193,"lung"
"TCGA-21-5782-01A",117,10,137,62201,215,105,111,81,41,81,37,84,40,61,191,7443,248,96,66,16,118,204,1062,123,168,22,16,99,41,35,81,149,84,138,338,78,115,30,229,54,21,49,2158,89,43,158,46,480,38,371,33,31910,39,104,47,422,226,40,54,272,24,23,19,28,136,12084,62,123,23,104,22,59,4,16,55,12,52,79,110,6,209,21,18,0.978803086718122,0.766043130847761,0.735682211003058,0.0323013384680173,0.729724247460805,0.955834001765766,0.0315170064342632,0.464869420379399,0.424410921017522,0.463188947969484,0.0399810353135265,0.0338151713313928,0.0645675530380671,0.248621266894617,0.45701760934217,0.645479495588375,0.98023422979362,0.324876441382179,0.625815178221886,0.98609856314249,0.300534670730551,0.210337444139248,0.624285018155348,0.913497120848463,0.955145548270725,0.288643512821203,0.549233603177579,0.0289679904745909,0.824315790637673,0.748014425377563,0.638764488814086,0.219010477070821,0.813699068104686,0.95874346366153,0.709652444179866,0.19052629437925,0.81675251008909,0.2639388198125,0.708066294585898,0.821463418369188,0.472125171845114,0.0244377027419548,0.356940682718243,0.0429136332808343,0.356104132407689,0.0681378499684641,0.0232661166998757,0.435506331297502,0.614153441783963,0.138365882394893,0.709703791964418,0.0885379718932879,0.0901383155890885,0.761495549767482,0.511235252195436,0.296714830696959,0.185989311402685,0.984546985442465,0.0113419132600808,0.132792573298406,0.0627711246850948,0.822145059057962,0.908312616345888,0.974237428557863,0.79907638920101,0.721127438667413,0.199969886404251,0.319931165461833,0.67516871344982,0.173590847784069,0.336293870744987,0.897604719306556,0.247057433646901,0.951298989452951,0.809881278536533,0.443004770214992,0.162292987320834,0.199616316037437,0.46904132016073,0.191410496642805,0.74359406748208,0.950784684082488,0.16124203868962,0.875371077573308,0.230710654866304,0.807978731389013,0.948730948729426,0.836774675661196,0.187562457725241,0.720552893468177,0.821746336219937,0.336000068921836,0.922022745352675,0.793474198109888,0.0763985943126698,0.803545817550127,0.312444476874663,"lung"
"TCGA-43-7656-01A",120,999,7,138021,336,1,2,1,22,46,0,30,2,50,151,51,565,4,2,3,253,15,36,5,406,5,20,38,6,3,7,41,3,6,290,8,292,29,24,26,0,281,14,0,22,205,0,2113,162,34,0,639,18,6,0,7,78,7,58,812,130,7,1,0,35,88,51,36,0,36,2,108,0,0,2,1,38,3,178,0,26,1,21,0.9815329976256,0.671801092641252,0.767222875018008,0.0696533833879725,0.635791524819298,0.972880824267879,0.0658855622895897,0.486887262114846,0.0401699896347042,0.52959178377855,0.0677529473280136,0.0468157484390682,0.116093751298283,0.3896659184971,0.583247807532686,0.559195103635521,0.978205397285038,0.418577725772348,0.47601668187214,0.657030119732496,0.371104650008196,0.188722418631411,0.708566719984581,0.584727141459541,0.964670290101615,0.492759270490472,0.0170940146953874,0.0184875493871363,0.453538867854768,0.745882597030305,0.629675642268657,0.350952617016215,0.839221133793055,0.959995136841853,0.842987259171872,0.171134487231101,0.588518627510826,0.389199218750927,0.800082826130518,0.898463532569221,0.603172970437921,0.0265170054721892,0.379549015889284,0.050621635984605,0.659468991925208,0.077228938905452,0.0267439510346751,0.0862413121607776,0.577708035990739,0.242361819199319,0.740059582116734,0.124605263077895,0.0963711064823886,0.782952984033338,0.015106438019806,0.427861770158554,0.0417282406976166,0.932173225727766,0.0198593092059813,0.161617843957362,0.117986233192114,0.896178897664269,0.605569644767596,0.55206049938273,0.496555466228135,0.786194798336235,0.0980951558349885,0.358231701029593,0.843379592077151,0.084054457934573,0.484051777620019,0.942701814229071,0.422443087083165,0.923973802405737,0.903256963424839,0.693404886752777,0.0684649675939563,0.230841843458861,0.489884661599308,0.266804447981227,0.741561211118269,0.699009266914556,0.268011612001024,0.860539935813056,0.172050990250599,0.449341264173284,0.97280795931842,0.913954305792882,0.156394536919727,0.779294491253645,0.896466613150504,0.577291006770804,0.741382691840844,0.736186042528607,0.0592716429357873,0.777395901601706,0.413136415609904,"lung"
"TCGA-77-8153-01A",65,8,19,204194,75,0,5,1,5,11,5,20,8,4,83,513,68,2,6,6,896,37,73,10,20,5,14,13,9,3,3,14,85,13,70,6,125,175,2,2,0,135,20,0,5,29,5,297,18,42,0,1282,120,25,24,14,45,12,16,260,59,18,0,0,7,1065,7,6,0,2,0,82,0,1,3,1,24,2,21,0,0,1,18,0.98715343811271,0.759112707585791,0.837423084377656,0.0305168145669804,0.829540142884635,0.943939252116757,0.0265505335332807,0.867140505282316,0.661390073671538,0.76474854567586,0.056872312077342,0.0384824553833929,0.150637127251339,0.405106776649408,0.850077973111559,0.86963285363995,0.988370397387741,0.0643884974627262,0.791415996896745,0.971860482808925,0.0710682533999748,0.161358878947673,0.784027672950999,0.984872781356448,0.977338372162446,0.0228827917605336,0.796262495756215,0.0381547906894811,0.609499097636193,0.858161409205103,0.939716404442353,0.0233660816392591,0.868222226430475,0.886393017028561,0.881165418756703,0.222566570227643,0.691805940059177,0.0339046091255712,0.814086792511269,0.9538982362461,0.8274047253962,0.0408219750204014,0.0561638322584149,0.0590693072086502,0.653171937702923,0.112692527232431,0.0282951546980035,0.765353926723057,0.813736961066933,0.688143920558073,0.908533808550546,0.104971192036137,0.103851321705998,0.86638530137122,0.721704539842778,0.0584751423676622,0.0500529302790746,0.985296429430973,0.0142950539868165,0.179676101161456,0.0952602746303323,0.910367058598232,0.801288764802927,0.961615924737799,0.936700613563747,0.94463330746281,0.139676469761897,0.109334050021596,0.859637525005108,0.13111961486883,0.749813211282584,0.916089676850558,0.0525384928860398,0.980437746420716,0.982050984906509,0.753836506207221,0.102759082989715,0.213345455255564,0.605525878138769,0.0221521461392632,0.83396748962035,0.98349337539278,0.0336118126890229,0.962244735418235,0.196372997175002,0.598684065446596,0.979267082760728,0.917361251633278,0.0875349390959002,0.890921840370492,0.927439756857911,0.671587563914122,0.923116504773482,0.884483370299283,0.0562226705462451,0.582943818545454,0.0815763958839707,"lung"
"TCGA-90-7766-01A",188,19,120,111799,162,1,113,77,7,139,7,24,2,79,253,9554,727,1,41,2,492,55,1196,152,299,1,26,22,13,14,5,13,351,0,1072,22,689,27,412,15,0,181,2163,1,4,145,1,2212,8,3544,0,22059,40,1517,2,134,595,10,93,250,4,11,1,34,13,12984,23,24,0,114,8,56,0,0,41,5,36,35,128,0,22,3,113,0.980188056724101,0.753300204622053,0.852834855600026,0.146339943237835,0.822907161767604,0.929145889309752,0.182807256346519,0.84321648229446,0.450633308298607,0.75689702977264,0.0503852711121751,0.0371507570590657,0.0617367245780628,0.535611056945453,0.856896783455736,0.857315167026505,0.968503604793646,0.376547831306616,0.652616171964184,0.984423937640872,0.359138438653763,0.0871515798259813,0.678231580080124,0.942112233292797,0.972522760379948,0.401668869548553,0.580002609256317,0.0141067836354139,0.80179723533306,0.885953929368394,0.944314082787585,0.336273487610487,0.939236171059788,0.968289084760344,0.895450945142156,0.109949724682011,0.944894887305349,0.225259251082822,0.898164435120121,0.975356270803582,0.816353475752705,0.0333309393546356,0.321243683052788,0.0431647700686074,0.543251224944105,0.0950287557873419,0.02194958962416,0.468084311527521,0.65391848052858,0.350191810066974,0.866833560276873,0.140675032654748,0.185456438692522,0.864999578534998,0.511685093631003,0.34362013478287,0.0482642122439317,0.984756332373791,0.0175503059694127,0.157004125693404,0.103480830446588,0.914445981221818,0.831728735579013,0.924055770925698,0.950955452329393,0.814297633735008,0.0296815151467753,0.329878880996843,0.862831270197508,0.0259993996548912,0.804395506917609,0.940320372521752,0.286660904458329,0.974661885650191,0.976806447515809,0.535121357031876,0.0298307782577248,0.286178612419615,0.255870436225831,0.237267859769005,0.768230199249811,0.973056682598305,0.281152897869991,0.926751297236459,0.139188085397267,0.90340638964665,0.956053587508443,0.89231204283156,0.132793451702466,0.936987539708801,0.912550362573951,0.311788770462944,0.851204598292418,0.779956730833072,0.0622854202816028,0.958166721433627,0.37834406827126,"lung"
"TCGA-94-8035-01A",228,4,216,118954,66,4,430,20,5,154,3,24,6,10,66,29284,60,0,111,123,476,58,3102,523,27,4,9,28,35,2,5,62,237,5,383,12,131,20,128,14,0,78,7095,0,6,36,40,490,1,1220,0,106656,76,564,44,812,786,94,21,161,210,16,5,10,29,46621,11,2,0,91,2,7,0,0,140,8,14,94,39,0,688,0,266,0.896014443213986,0.677965182579073,0.854536751140171,0.0234362636119559,0.818234545283435,0.858632085837824,0.0217352860497159,0.607673331421946,0.343442261610302,0.618095100058121,0.0684831509809785,0.0347554620918115,0.0740184486754322,0.32511706378264,0.70920421221056,0.865565037824176,0.95926364014045,0.485848973633499,0.74067657145887,0.924843073049815,0.440718226805298,0.0969689890210926,0.569121975097136,0.892675597194441,0.975920671190414,0.586711885580257,0.568868232116365,0.0228358085043174,0.711516742399248,0.861138033949297,0.946151179048767,0.462272640002324,0.890084063439264,0.958656101086303,0.691692860544947,0.0994106669279085,0.92737697920917,0.224364352466972,0.782446001391011,0.9293430006799,0.671653718668525,0.0270895239264201,0.445498528675229,0.0560294817115762,0.472031000040204,0.0972919635963369,0.0260149451100436,0.423599615520812,0.732527769588007,0.538774505986045,0.894500183341,0.111455188717989,0.06059101647473,0.894864989406673,0.502711782909655,0.46686161794681,0.0236253893991042,0.988251512955836,0.0239163305259165,0.129840051980928,0.0572240535341698,0.730942220106074,0.613490463459112,0.527668424863754,0.921714675512308,0.911557824898569,0.0325412172040625,0.380868653829386,0.773383013397794,0.0407294572918628,0.592309562984213,0.814767966879989,0.408828815386565,0.874733520112395,0.958428468647868,0.506480060929062,0.03892364535128,0.162034465917959,0.536313486781117,0.398489322122104,0.646706177032163,0.961494333258811,0.368619511615276,0.92960853137588,0.203159041904448,0.637098095234406,0.976947525708788,0.869709581916204,0.25986452256653,0.901366195451331,0.914858632709522,0.399680459555489,0.944562909608742,0.838948293848853,0.0479418818041616,0.802806872225622,0.447583555437451,"lung"
"TCGA-98-8023-01A",53,79,46,88070,240,11,27,4,5,41,99,443,2,54,129,571,220,102,10,0,132,7,300,50,113,1,13,43,3,3,6,18,12,0,409,19,330,20,68,15,0,138,270,0,8,105,2,636,2,4,15,11208,1,243,0,37,135,13,32,233,71,12,1,2,54,766,18,9,0,28,0,42,1,0,5,6,23,23,170,0,26,0,6,0.979663340186238,0.679206156096024,0.745379865038947,0.0332247986681442,0.721319818847696,0.942698187023228,0.0500953874337731,0.303244538379871,0.17603254101163,0.384922678859814,0.0404518615252949,0.0347495820256232,0.0809348564173871,0.63742932542339,0.343092735824193,0.70058254124084,0.958060401992335,0.425318481284717,0.572464234517482,0.983056947761048,0.390297833529718,0.338193694352729,0.532838092890399,0.897131332837876,0.97090174493116,0.548284144723779,0.217452005711596,0.0217802263216162,0.756419215426916,0.809274170400353,0.816992947572511,0.42512247514709,0.810729410805693,0.953853853416937,0.697546807264759,0.141587801611375,0.846526117713352,0.231212860221995,0.729824634840134,0.80263724530525,0.443937751081741,0.022792712619363,0.335143315866999,0.0475543222188249,0.587992683870276,0.0849453708315039,0.0243405254116425,0.093531248257649,0.695709745042805,0.172703496810889,0.717668344546389,0.0977234607728244,0.139799519160014,0.623924025471607,0.459123164289729,0.393426942448824,0.176126881363899,0.984637380091636,0.0233593633639235,0.191814671629549,0.107613345342783,0.741107829652219,0.682659358548067,0.955149062740149,0.79493060764148,0.768020132290754,0.199042455107805,0.343476880129078,0.710572463792386,0.224110904769693,0.215801499035406,0.839717983156106,0.393380913044472,0.956239717849412,0.974550064122507,0.547700575571743,0.0934963812775415,0.206720898774216,0.545208525189051,0.347809555654242,0.699411250567927,0.72006096792987,0.278759745260374,0.828554760871444,0.194204467180276,0.794989941193822,0.974939233612351,0.864609941959681,0.2267644645706,0.760824175752328,0.848371175539238,0.349098558401563,0.902044316785682,0.814544841570876,0.0764573478594727,0.771860024648954,0.43478858023116,"lung"
"TCGA-85-7710-01A",187,105,78,77376,257,2,235,1,0,26,28,16,0,20,245,16047,94,5,46,12,780,49,759,155,17,0,19,103,6,0,9,92,61,0,230,10,482,6,51,13,0,515,1707,0,3,35,1,2298,74,21,0,35426,77,21,9,117,385,22,68,269,4,14,0,6,140,24181,16,4,0,52,0,22,0,1,55,5,15,40,165,0,2,0,156,0.979064662905499,0.855749193159002,0.869889961171609,0.0215379563608322,0.836315816675527,0.965986380054534,0.0128522427834498,0.844032699450736,0.612405325392392,0.818746037382368,0.0441044154524739,0.0312246672792113,0.0693745861560728,0.747645436201654,0.881253100530287,0.886676570751124,0.978277830094144,0.627695576455788,0.818861303050062,0.982356977103568,0.474268298944027,0.13218466926741,0.775552293296523,0.953711375886667,0.960743812494126,0.805708523458826,0.610874709833638,0.0149420662865988,0.913437139562563,0.893727241230632,0.923837032910567,0.576899565554673,0.895178182639697,0.970664064545739,0.856585094216909,0.0790476054573703,0.969128176549262,0.583343133676556,0.890349444512155,0.952762343580926,0.89404600229625,0.0258658135572443,0.629570760427582,0.0507698439749484,0.601654823408669,0.0931967103387908,0.0203061997370773,0.637348607885206,0.808710338240353,0.646428697727966,0.853184255439227,0.0960970657114747,0.0858066118078127,0.868912852844131,0.568066377629342,0.613447646375348,0.0355434477421615,0.988682116985519,0.0167044907138714,0.117729441429978,0.0693028506704822,0.910006092570881,0.961048293597796,0.976035028819822,0.917388175269346,0.939339320387467,0.0855977982956179,0.534017801689555,0.841884911956583,0.0575255170777112,0.795086235875695,0.917525376749379,0.64750332107659,0.973708723728813,0.985079082365,0.655996941957679,0.0337690480797622,0.0890907491302521,0.434564029038233,0.476879269743749,0.76020897354485,0.983699391912994,0.532050864805796,0.886049776096174,0.116538690927662,0.691917548149613,0.964550792382404,0.910146997988757,0.128287283156619,0.935705049355801,0.914926105376914,0.362716681877535,0.943749115750265,0.90054799272607,0.0412446097278137,0.951953355105771,0.610909267169303,"lung"
